"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00208080","1998-09-06","42.0027","-83.9336","237.7","TECUMSEH, MI US","  175",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-12","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-14","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","  168",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","  221",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-21","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-22","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-23","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-25","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-26","42.0027","-83.9336","237.7","TECUMSEH, MI US","   20",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-27","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-28","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-29","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-09-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-01","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-02","42.0027","-83.9336","237.7","TECUMSEH, MI US","   18",",,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-03","42.0027","-83.9336","237.7","TECUMSEH, MI US","   97",",,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-04","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-05","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-06","42.0027","-83.9336","237.7","TECUMSEH, MI US","  419",",,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","   76",",,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-12","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-14","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","   41",",,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-21","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-22","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-23","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-25","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-26","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-27","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-28","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-29","42.0027","-83.9336","237.7","TECUMSEH, MI US","  132",",,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-10-31","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-01","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-02","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-03","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-04","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-05","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-06","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","   51",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","  140",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-12","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-14","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-21","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-22","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-23","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-25","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-26","42.0027","-83.9336","237.7","TECUMSEH, MI US","  135",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-27","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-28","42.0027","-83.9336","237.7","TECUMSEH, MI US","    8",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-29","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-11-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","  119",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-01","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-02","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-03","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-04","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-05","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-06","42.0027","-83.9336","237.7","TECUMSEH, MI US","   86",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-12","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-14","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","   38",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","   51",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-21","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-22","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-23","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-25","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-26","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-27","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-28","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-29","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1998-12-31","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-01","42.0027","-83.9336","237.7","TECUMSEH, MI US","   64",",,0,0800","   25",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-02","42.0027","-83.9336","237.7","TECUMSEH, MI US","  419",",,0,0800","  102",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-03","42.0027","-83.9336","237.7","TECUMSEH, MI US",,,"  406",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-04","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-05","42.0027","-83.9336","237.7","TECUMSEH, MI US",,,"   25",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-06","42.0027","-83.9336","237.7","TECUMSEH, MI US",,,"   25",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-08","42.0027","-83.9336","237.7","TECUMSEH, MI US",,,"   51",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-10","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-11","42.0027","-83.9336","237.7","TECUMSEH, MI US","   76",",,0,0800","   76",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-12","42.0027","-83.9336","237.7","TECUMSEH, MI US","   53",",,0,0800","   51",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-13","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-14","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-15","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-16","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-17","42.0027","-83.9336","237.7","TECUMSEH, MI US","  114",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-18","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-19","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-20","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-21","42.0027","-83.9336","237.7","TECUMSEH, MI US","  246",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-22","42.0027","-83.9336","237.7","TECUMSEH, MI US","   61",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-23","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-24","42.0027","-83.9336","237.7","TECUMSEH, MI US","   48",",,0,0800","   51",",,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-25","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-26","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-27","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-28","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-29","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-30","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-01-31","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-04-01","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-04-02","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-04-03","42.0027","-83.9336","237.7","TECUMSEH, MI US","   46",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-04-04","42.0027","-83.9336","237.7","TECUMSEH, MI US","  155",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-04-05","42.0027","-83.9336","237.7","TECUMSEH, MI US","   18",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-04-06","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-04-07","42.0027","-83.9336","237.7","TECUMSEH, MI US","    0","P,,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-04-08","42.0027","-83.9336","237.7","TECUMSEH, MI US","  198",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
"USC00208080","1999-04-09","42.0027","-83.9336","237.7","TECUMSEH, MI US","   64",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,
