"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"USW00094889","2003-11-23","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   10",",,W",,,"  183",",,W","   78",",,W","   54",",,W"," 1217",",,W"," 1438",",,W","  133",",,W","    0",",,W","  190",",,W","  190",",,W","  107",",,W","  139",",,W",,,,,,,,,,
"USW00094889","2003-11-24","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","  102",",,W",,,"  133",",,W","  -39",",,W","   87",",,W"," 1416",",,W"," 1407",",,W","   50",",,W","    0",",,W","  250",",,W","  240",",,W","  139",",,W","  174",",,W",,,,,,,,,,
"USW00094889","2003-11-25","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   17",",,W","  -44",",,W","   46",",,W"," 0003",",,W"," 0011",",,W","  -11",",,W","    0",",,W","  230",",,W","  220",",,W","   80",",,W","  103",",,W",,,,,,,,,,
"USW00094889","2003-11-26","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   72",",,W","  -39",",,W","   25",",,W"," 1438",",,W"," 1510",",,W","   17",",,W","    0",",,W","  200",",,W","  220",",,W","   58",",,W","   63",",,W",,,,,,,,,,
"USW00094889","2003-11-27","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"   67",",,W","  -39",",,W","   24",",,W"," 0859",",,W"," 2355",",,W","   17",",,W","    0",",,W","  140",",,W","  290",",,W","   45",",,W","   54",",,W",,,,,,,,,,
"USW00094889","2003-11-28","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   64",",,W",,,"   56",",,W","    6",",,W","   52",",,W"," 1440",",,W"," 1541",",,W","   33",",,W","    0",",,W","  290",",,W","  280",",,W","  103",",,W","  125",",,W",,,,,,,,,,
"USW00094889","2003-11-29","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   28",",,W","  -17",",,W","   75",",,W"," 2055",",,W"," 1113",",,W","    6",",,W","    0",",,W","  220",",,W","  290",",,W","  103",",,W","  134",",,W",,,,,,,,,,
"USW00094889","2003-11-30","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  100",",,W","    0",",,W","   61",",,W"," 2335",",,W"," 2351",",,W","   50",",,W","    0",",,W","  300",",,W","  280",",,W","  125",",,W","  156",",,W",,,,,,,,,,
"USW00094889","2003-12-01","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   67",",,W","  -17",",,W","   84",",,W"," 1219",",,W"," 0905",",,W","   28",",,W","    0",",,W","  270",",,W","  290",",,W","  139",",,W","  174",",,W",,,,,,,,,,
"USW00094889","2003-12-02","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   17",",,W","  -89",",,W","   33",",,W"," 1311",",,W"," 0548",",,W","  -33",",,W","    0",",,W","  320",",,W","  290",",,W","   67",",,W","   89",",,W",,,,,,,,,,
"USW00094889","2003-12-03","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   22",",,W"," -100",",,W","   16",",,W"," 1536",",,W"," 1508",",,W","  -39",",,W","    0",",,W","  150",",,W","  160",",,W","   40",",,W","   54",",,W",,,,,,,,,,
"USW00094889","2003-12-04","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   56",",,W","  -28",",,W","   40",",,W"," 1411",",,W"," 1616",",,W","   17",",,W","    0",",,W","   80",",,W","   80",",,W","   76",",,W","   98",",,W",,,,,,,,,,
"USW00094889","2003-12-05","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   33",",,W","  -17",",,W","   57",",,W"," 1402",",,W"," 1417",",,W","   11",",,W","    0",",,W","   40",",,W","   50",",,W","   89",",,W","  116",",,W",,,,,,,,,,
"USW00094889","2003-12-06","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   17",",,W","  -39",",,W","   33",",,W"," 1327",",,W"," 1430",",,W","  -11",",,W","    0",",,W","  320",",,W","   10",",,W","   72",",,W","   76",",,W",,,,,,,,,,
"USW00094889","2003-12-07","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"    6",",,W","  -78",",,W","   18",",,W"," 1036",",,W"," 2357",",,W","  -33",",,W","    0",",,W","  260",",,W","   20",",,W","   45",",,W","   54",",,W",,,,,,,,,,
"USW00094889","2003-12-08","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   28",",,W","  -61",",,W","   19",",,W"," 2137",",,W"," 2136",",,W","  -17",",,W","    0",",,W","  110",",,W","  120",",,W","   45",",,W","   63",",,W",,,,,,,,,,
"USW00094889","2003-12-09","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    5",",,W",,,"   39",",,W","   11",",,W","   24",",,W"," 2337",",,W"," 2337",",,W","   28",",,W","    0",",,W","  110",",,W","  110",",,W","   54",",,W","   58",",,W",,,,,,,,,,
"USW00094889","2003-12-10","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","  155",",,W",,,"   72",",,W","   39",",,W","   31",",,W"," 1041",",,W"," 1041",",,W","   56",",,W",,,"  130",",,W","  140",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00094889","2003-12-11","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    5",",,W",,,"   72",",,W","  -56",",,W","   72",",,W"," 0901",",,W"," 0911",",,W","   11",",,W",,,"  280",",,W","  280",",,W","  116",",,W","  148",",,W",,,,,,,,,,
"USW00094889","2003-12-12","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -22",",,W"," -100",",,W","   45",",,W"," 1530",",,W"," 1529",",,W","  -61",",,W",,,"  270",",,W","  260",",,W","   80",",,W","  107",",,W",,,,,,,,,,
"USW00094889","2003-12-13","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -17",",,W"," -144",",,W","   23",",,W"," 2311",",,W"," 2315",",,W","  -78",",,W",,,"   80",",,W","   80",",,W","   72",",,W","   80",",,W",,,,,,,,,,
"USW00094889","2003-12-14","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   10",",,W",,,"    0",",,W","  -28",",,W","   27",",,W"," 2355",",,W"," 2106",",,W","  -11",",,W",,,"  300",",,W","  290",",,W","   58",",,W","   72",",,W",,,,,,,,,,
"USW00094889","2003-12-15","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -11",",,W","  -50",",,W","   37",",,W"," 1118",",,W"," 1132",",,W","  -28",",,W","    0",",,W","  190",",,W","  180",",,W","   80",",,W","   94",",,W",,,,,,,,,,
"USW00094889","2003-12-16","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   20",",,W",,,"   56",",,W","  -33",",,W","   52",",,W"," 1744",",,W"," 1809",",,W","   11",",,W","    0",",,W","  240",",,W","  260",",,W","  112",",,W","  139",",,W",,,,,,,,,,
"USW00094889","2003-12-17","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   -6",",,W","  -39",",,W","   64",",,W"," 0942",",,W"," 1500",",,W","  -22",",,W","    0",",,W","  240",",,W","  290",",,W","   94",",,W","  112",",,W",,,,,,,,,,
"USW00094889","2003-12-18","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   -6",",,W","  -39",",,W","   43",",,W"," 0346",",,W"," 0025",",,W","  -22",",,W","    0",",,W","  250",",,W","  250",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00094889","2003-12-19","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    8",",,W",,,"   -6",",,W","  -44",",,W","   38",",,W"," 1838",",,W"," 2146",",,W","  -22",",,W","    0",",,W","  330",",,W","  300",",,W","   67",",,W","   80",",,W",,,,,,,,,,
"USW00094889","2003-12-20","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -22",",,W","  -89",",,W","   40",",,W"," 2355",",,W"," 2355",",,W","  -56",",,W","    0",",,W","  210",",,W","  200",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00094889","2003-12-21","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   61",",,W","  -50",",,W","   67",",,W"," 1446",",,W"," 1217",",,W","    6",",,W","    0",",,W","  220",",,W","  210",",,W","   98",",,W","  125",",,W",,,,,,,,,,
"USW00094889","2003-12-22","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    5",",,W",,,"   72",",,W","   22",",,W","   46",",,W"," 0936",",,W"," 1018",",,W","   50",",,W","    0",",,W","  230",",,W","  220",",,W","   76",",,W","   98",",,W",,,,,,,,,,
"USW00094889","2003-12-23","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","  140",",,W",,,"   44",",,W","    6",",,W","   20",",,W"," 1659",",,W"," 1856",",,W","   28",",,W","    0",",,W","  290",",,W","  280",",,W","   40",",,W","   45",",,W",,,,,,,,,,
"USW00094889","2003-12-24","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"   17",",,W","  -11",",,W","   33",",,W"," 2110",",,W"," 2051",",,W","    6",",,W","    0",",,W","  270",",,W","  260",",,W","   67",",,W","   80",",,W",,,,,,,,,,
"USW00094889","2003-12-25","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    5",",,W",,,"   -6",",,W","  -28",",,W","   59",",,W"," 0930",",,W"," 0930",",,W","  -17",",,W","    0",",,W","  270",",,W","  280",",,W","   98",",,W","  125",",,W",,,,,,,,,,
"USW00094889","2003-12-26","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   44",",,W","  -83",",,W","   28",",,W"," 2356",",,W"," 0011",",,W","  -17",",,W","    0",",,W","  280",",,W","  280",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00094889","2003-12-27","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   56",",,W","  -89",",,W","   19",",,W"," 1518",",,W"," 1515",",,W","  -17",",,W","    0",",,W","  170",",,W","  170",",,W","   54",",,W","   63",",,W",,,,,,,,,,
"USW00094889","2003-12-28","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   72",",,W","  -28",",,W","   26",",,W"," 1400",",,W"," 1359",",,W","   22",",,W","    0",",,W","  180",",,W","  180",",,W","   67",",,W","   80",",,W",,,,,,,,,,
"USW00094889","2003-12-29","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","  140",",,W",,,"   72",",,W","   28",",,W","   29",",,W"," 2041",",,W"," 2041",",,W","   50",",,W","    0",",,W","  320",",,W","  320",",,W","   63",",,W","   72",",,W",,,,,,,,,,
"USW00094889","2003-12-30","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   28",",,W","  -33",",,W","   56",",,W"," 1009",",,W"," 1008",",,W","    0",",,W","    0",",,W","  250",",,W","  250",",,W","  107",",,W","  134",",,W",,,,,,,,,,
"USW00094889","2003-12-31","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   83",",,W","  -50",",,W","   56",",,W"," 1231",",,W"," 1230",",,W","   17",",,W","    0",",,W","  260",",,W","  260",",,W","  125",",,W","  148",",,W",,,,,,,,,,
"USW00094889","2004-01-01","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   53",",,W",,,"   39",",,W","  -94",",,W","   22",",,W"," 1657",",,W"," 2103",",,W","  -28",",,W","    0",",,W","  110",",,W","  130",",,W","   58",",,W","   67",",,W",,,,,,,,,,
"USW00094889","2004-01-02","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    5",",,W",,,"  128",",,W","   39",",,W","   38",",,W"," 2119",",,W"," 2143",",,W","   83",",,W","    0",",,W","  200",",,W","  220",",,W","   76",",,W","   98",",,W",,,,,,,,,,
"USW00094889","2004-01-03","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  133",",,W","   28",",,W","   40",",,W"," 1802",",,W"," 1801",",,W","   83",",,W","    0",",,W","  310",",,W","  310",",,W","   80",",,W","  116",",,W",,,,,,,,,,
"USW00094889","2004-01-04","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   41",",,W",,,"   28",",,W","  -22",",,W","   52",",,W"," 1254",",,W"," 1459",",,W","    6",",,W","    0",",,W","   40",",,W","   40",",,W","   80",",,W","  103",",,W",,,,,,,,,,
"USW00094889","2004-01-05","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  -17",",,W","  -72",",,W","   43",",,W"," 1520",",,W"," 1209",",,W","  -44",",,W","    0",",,W","  300",",,W","  320",",,W","   72",",,W","   94",",,W",,,,,,,,,,
"USW00094889","2004-01-06","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -50",",,W"," -139",",,W","   82",",,W"," 1339",",,W"," 1338",",,W","  -94",",,W","    0",",,W","  240",",,W","  240",",,W","  130",",,W","  156",",,W",,,,,,,,,,
"USW00094889","2004-01-07","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -67",",,W"," -139",",,W","   58",",,W"," 1431",",,W"," 1431",",,W"," -100",",,W","    0",",,W","  250",",,W","  250",",,W","  103",",,W","  125",",,W",,,,,,,,,,
"USW00094889","2004-01-08","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -44",",,W"," -178",",,W","   15",",,W"," 2356",",,W"," 2356",",,W"," -111",",,W","    0",",,W","   30",",,W","   30",",,W","   63",",,W","   72",",,W",,,,,,,,,,
"USW00094889","2004-01-09","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -67",",,W"," -167",",,W","   35",",,W"," 0314",",,W"," 0314",",,W"," -117",",,W","    0",",,W","   20",",,W","   10",",,W","   67",",,W","   76",",,W",,,,,,,,,,
"USW00094889","2004-01-10","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -83",",,W"," -211",",,W","   25",",,W"," 1601",",,W"," 1302",",,W"," -144",",,W","    0",",,W","  220",",,W","  220",",,W","   63",",,W","   72",",,W",,,,,,,,,,
"USW00094889","2004-01-11","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   28",",,W","  -83",",,W","   59",",,W"," 1600",",,W"," 1605",",,W","  -28",",,W","    0",",,W","  210",",,W","  190",",,W","   89",",,W","  107",",,W",,,,,,,,,,
"USW00094889","2004-01-12","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   83",",,W","    0",",,W","   52",",,W"," 2029",",,W"," 2028",",,W","   44",",,W","    0",",,W","  240",",,W","  240",",,W","   98",",,W","  112",",,W",,,,,,,,,,
"USW00094889","2004-01-13","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   61",",,W"," -122",",,W","   51",",,W"," 0559",",,W"," 0557",",,W","  -28",",,W","    0",",,W","  290",",,W","  300",",,W","  116",",,W","  156",",,W",,,,,,,,,,
"USW00094889","2004-01-14","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   51",",,W",,,"   50",",,W"," -122",",,W","   34",",,W"," 2340",",,W"," 2311",",,W","  -33",",,W",,,"  340",",,W","  330",",,W","   72",",,W","   94",",,W",,,,,,,,,,
"USW00094889","2004-01-15","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,,,,,"   40",",,W"," 0154",",,W"," 0153",",,W"," -178",",,W","    0",",,W","  320",",,W","  330",",,W","   80",",,W","   98",",,W",,,,,,,,,,
"USW00094889","2004-01-16","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -83",",,W"," -150",",,W","   16",",,W"," 2312",",,W"," 2311",",,W"," -117",",,W","    0",",,W","  100",",,W","  110",",,W","   40",",,W","   45",",,W",,,,,,,,,,
"USW00094889","2004-01-17","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   13",",,W",,,"  -11",",,W","  -94",",,W","   30",",,W"," 1431",",,W"," 1022",",,W","  -50",",,W","    0",",,W","  150",",,W","  140",",,W","   54",",,W","   67",",,W",,,,,,,,,,
"USW00094889","2004-01-18","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"    0",",,W","  -83",",,W","   52",",,W"," 1550",",,W"," 1549",",,W","  -39",",,W","    0",",,W","  310",",,W","  310",",,W","   94",",,W","  125",",,W",,,,,,,,,,
"USW00094889","2004-01-19","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -67",",,W","  -94",",,W","   55",",,W"," 0147",",,W"," 0132",",,W","  -78",",,W","    0",",,W","  320",",,W","  310",",,W","   94",",,W","  125",",,W",,,,,,,,,,
"USW00094889","2004-01-20","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -83",",,W"," -211",",,W","   27",",,W"," 1259",",,W"," 1259",",,W"," -144",",,W","    0",",,W","  310",",,W","  320",",,W","   72",",,W","   80",",,W",,,,,,,,,,
"USW00094889","2004-01-21","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"    6",",,W"," -217",",,W","   38",",,W"," 2359",",,W"," 1637",",,W"," -106",",,W","    0",",,W","  250",",,W","  220",",,W","   98",",,W","  125",",,W",,,,,,,,,,
"USW00094889","2004-01-22","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   11",",,W"," -194",",,W","   76",",,W"," 0050",",,W"," 0055",",,W","  -89",",,W","    0",",,W","  250",",,W","  260",",,W","  148",",,W","  192",",,W",,,,,,,,,,
"USW00094889","2004-01-23","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   15",",,W",,," -106",",,W"," -194",",,W","   30",",,W"," 1246",",,W"," 1157",",,W"," -150",",,W","    0",",,W","  210",",,W","  220",",,W","   63",",,W","   72",",,W",,,,,,,,,,
"USW00094889","2004-01-24","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -94",",,W"," -261",",,W","   31",",,W"," 1156",",,W"," 1137",",,W"," -178",",,W","    0",",,W","  360",",,W","  360",",,W","   89",",,W","  112",",,W",,,,,,,,,,
"USW00094889","2004-01-25","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -89",",,W"," -278",",,W","   35",",,W"," 2347",",,W"," 2239",",,W"," -183",",,W","    0",",,W","   60",",,W","   50",",,W","   80",",,W","  112",",,W",,,,,,,,,,
"USW00094889","2004-01-26","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"  -67",",,W","  -94",",,W","   56",",,W"," 0707",",,W"," 0706",",,W","  -78",",,W","    0",",,W","   60",",,W","   60",",,W","   94",",,W","  116",",,W",,,,,,,,,,
"USW00094889","2004-01-27","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   69",",,W",,,"  -22",",,W","  -67",",,W","   53",",,W"," 1404",",,W"," 1421",",,W","  -44",",,W","    0",",,W","  230",",,W","  240",",,W","  103",",,W","  116",",,W",,,,,,,,,,
"USW00094889","2004-01-28","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -33",",,W"," -100",",,W","   68",",,W"," 0820",",,W"," 0819",",,W","  -67",",,W","    0",",,W","  280",",,W","  280",",,W","  107",",,W","  143",",,W",,,,,,,,,,
"USW00094889","2004-01-29","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -94",",,W"," -144",",,W","   42",",,W"," 0146",",,W"," 0050",",,W"," -117",",,W","    0",",,W","  290",",,W","  270",",,W","   80",",,W","  103",",,W",,,,,,,,,,
"USW00094889","2004-01-30","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -94",",,W"," -228",",,W","   54",",,W"," 1634",",,W"," 1633",",,W"," -161",",,W","    0",",,W","  260",",,W","  260",",,W","  103",",,W","  125",",,W",,,,,,,,,,
"USW00094889","2004-01-31","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -61",",,W"," -172",",,W","   36",",,W"," 0357",",,W"," 0357",",,W"," -117",",,W","    0",",,W","  280",",,W","  290",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00094889","2004-02-01","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -39",",,W"," -194",",,W","   24",",,W"," 1952",",,W"," 1952",",,W"," -117",",,W","    0",",,W","  100",",,W","  100",",,W","   58",",,W","   72",",,W",,,,,,,,,,
"USW00094889","2004-02-02","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   10",",,W",,,"   11",",,W","  -78",",,W","   36",",,W"," 2157",",,W"," 2153",",,W","  -33",",,W","    0",",,W","  150",",,W","  140",",,W","   67",",,W","   94",",,W",,,,,,,,,,
"USW00094889","2004-02-03","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   13",",,W",,,"   22",",,W","  -22",",,W","   46",",,W"," 1648",",,W"," 1922",",,W","    0",",,W","    0",",,W","  260",",,W","  270",",,W","  112",",,W","  130",",,W",,,,,,,,,,
"USW00094889","2004-02-04","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -22",",,W"," -161",",,W","   31",",,W"," 0039",",,W"," 0038",",,W","  -89",",,W","    0",",,W","  280",",,W","  270",",,W","   80",",,W","   98",",,W",,,,,,,,,,
"USW00094889","2004-02-05","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -22",",,W"," -161",",,W","   45",",,W"," 1445",",,W"," 2139",",,W","  -89",",,W","    0",",,W","   60",",,W","  100",",,W","   89",",,W","  130",",,W",,,,,,,,,,
"USW00094889","2004-02-06","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","   15",",,W",,,"   17",",,W","  -22",",,W","   40",",,W"," 1254",",,W"," 1417",",,W","    0",",,W","    0",",,W","  250",",,W","  280",",,W","   94",",,W","  103",",,W",,,,,,,,,,
"USW00094889","2004-02-07","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"  -17",",,W","  -89",",,W","   41",",,W"," 1348",",,W"," 1831",",,W","  -50",",,W","    0",",,W","  320",",,W","  330",",,W","   76",",,W","   94",",,W",,,,,,,,,,
"USW00094889","2004-02-08","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -22",",,W"," -194",",,W","   37",",,W"," 1516",",,W"," 1639",",,W"," -106",",,W","    0",",,W","  220",",,W","  210",",,W","   98",",,W","  116",",,W",,,,,,,,,,
"USW00094889","2004-02-09","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   22",",,W","  -83",",,W","   77",",,W"," 1333",",,W"," 1332",",,W","  -28",",,W","    0",",,W","  250",",,W","  240",",,W","  130",",,W","  161",",,W",,,,,,,,,,
"USW00094889","2004-02-10","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0","T,,W",,,"   -6",",,W"," -106",",,W","   62",",,W"," 0148",",,W"," 0148",",,W","  -56",",,W","    0",",,W","  250",",,W","  250",",,W","  116",",,W","  134",",,W",,,,,,,,,,
"USW00094889","2004-02-11","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -22",",,W"," -139",",,W","   21",",,W"," 1639",",,W"," 1016",",,W","  -78",",,W","    0",",,W","  190",",,W","  210",",,W","   58",",,W","   67",",,W",,,,,,,,,,
"USW00094889","2004-02-12","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    3",",,W",,,"   11",",,W"," -106",",,W","   34",",,W"," 1709",",,W"," 2137",",,W","  -44",",,W","    0",",,W","  270",",,W","  250",",,W","   76",",,W","   89",",,W",,,,,,,,,,
"USW00094889","2004-02-13","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -17",",,W","  -56",",,W","   77",",,W"," 1414",",,W"," 1523",",,W","  -33",",,W","    0",",,W","  240",",,W","  230",",,W","  125",",,W","  139",",,W",,,,,,,,,,
"USW00094889","2004-02-14","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"   17",",,W","  -72",",,W","   45",",,W"," 2345",",,W"," 2347",",,W","  -28",",,W","    0",",,W","   10",",,W","  360",",,W","   80",",,W","   98",",,W",,,,,,,,,,
"USW00094889","2004-02-15","42.22393","-83.73983","250.6","ANN ARBOR MUNICIPAL AIRPORT, MI US","    0",",,W",,,"  -61",",,W"," -178",",,W","   34",",,W"," 0135",",,W"," 0134",",,W"," -117",",,W","    0",",,W","  360",",,W","  360",",,W","   80",",,W","  103",",,W",,,,,,,,,,
