"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00205450","1995-11-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","    6",",,0","  -72",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1995-11-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   78",",,0","  -44",",,0",,,,,"   56",",,0",,,,,,,,,,
"USC00205450","1995-11-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0","    0","T,,0","  106",",,0","   22",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00205450","1995-11-08","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   50",",,0","  -33",",,0",,,,,"  -28",",,0",,,,,,,,,,
"USC00205450","1995-11-09","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  117",",,0","  -28",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00205450","1995-11-10","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  292",",,0","    0","T,,0","    0","T,,0","  122",",,0","  -28",",,0",,,,,"    0",",I,0",,,,,,,,,,
"USC00205450","1995-11-11","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  -11",",I,0","  -50",",,0",,,,,"  -39",",,0",,,,,,,,,,
"USC00205450","1995-11-12","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0","    0","T,,0","   28",",,0","  -39",",,0",,,,,"    6",",,0",,,,,,,,,,
"USC00205450","1995-11-13","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   17",",,0","  -72",",,0",,,,,"  -22",",,0",,,,,,,,,,
"USC00205450","1995-11-14","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","    6",",,0","  -78",",,0",,,,,"   -6",",,0",,,,,,,,,,
"USC00205450","1995-11-15","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0","    0","T,,0","   28",",,0","  -61",",,0",,,,,"  -22",",,0",,,,,,,,,,
"USC00205450","1995-11-16","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   13",",,0","   25",",,0",,,"    6",",,0","  -44",",,0",,,,,"    0",",,0",,,,,,,,,,
"USC00205450","1995-11-17","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   38",",,0","   25",",,0",,,"    0",",,0"," -106",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1995-11-18","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   76",",,0","   51",",,0",,,"   17",",,0","  -11",",,0",,,,,"   11",",,0",,,,,,,,,,
"USC00205450","1995-11-19","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   67",",,0","   -6",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1995-11-20","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  106",",,0","  -28",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00205450","1995-11-21","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   78",",,0","  -17",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1995-11-22","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   17",",,0","  -56",",,0",,,,,"   -6",",,0",,,,,,,,,,
"USC00205450","1995-11-23","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   22",",,0","  -11",",,0",,,,,"    0",",,0",,,,,,,,,,
"USC00205450","1995-11-24","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","    0",",,0"," -111",",,0",,,,,"  -56",",,0",,,,,,,,,,
"USC00205450","1995-11-25","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   61",",,0","  -72",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00205450","1995-11-26","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   67",",,0","  -61",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1995-11-27","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   67",",,0","  -61",",,0",,,,,"   61",",,0",,,,,,,,,,
"USC00205450","1995-11-28","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   61",",,0","  -39",",,0",,,,,"  -17",",,0",,,,,,,,,,
"USC00205450","1995-11-29","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","    0",",,0","  -61",",,0",,,,,"  -17",",,0",,,,,,,,,,
"USC00205450","1995-11-30","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   39",",,0","  -83",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1995-12-01","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","   94",",,0","   33",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00205450","1995-12-02","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   67",",,0","  -61",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1995-12-03","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  111",",,0","    0",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00205450","1995-12-04","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","   61",",,0","  -39",",,0",,,,,"   17",",,0",,,,,,,,,,
"USC00205450","1995-12-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0","    0","T,,0","   61",",,0","    0",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1995-12-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   28",",,0","  -61",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1995-12-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  -11",",,0"," -106",",,0",,,,,"  -44",",,0",,,,,,,,,,
"USC00205450","1995-12-08","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  -39",",,0"," -139",",,0",,,,,"  -44",",,0",,,,,,,,,,
"USC00205450","1995-12-09","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  114",",,0","   76",",,0",,,"  -33",",,0"," -172",",,0",,,,," -167",",,0",,,,,,,,,,
"USC00205450","1995-12-10","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -94",",,0"," -172",",,0",,,,," -106",",,0",,,,,,,,,,
"USC00205450","1995-12-11","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,," -100",",,0"," -172",",,0",,,,," -117",",,0",,,,,,,,,,
"USC00205450","1995-12-12","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -72",",,0"," -172",",,0",,,,,"  -89",",,0",,,,,,,,,,
"USC00205450","1995-12-13","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -33",",,0"," -128",",,0",,,,,"  -39",",,0",,,,,,,,,,
"USC00205450","1995-12-14","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   67",",,0","  -44",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00205450","1995-12-15","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   72",",,0","  -39",",,0",,,,,"   22",",,0",,,,,,,,,,
"USC00205450","1995-12-16","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   22",",,0","  -50",",,0",,,,,"  -39",",,0",,,,,,,,,,
"USC00205450","1995-12-17","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"   11",",,0"," -100",",,0",,,,,"   -6",",,0",,,,,,,,,,
"USC00205450","1995-12-18","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"   -6",",,0","  -39",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1995-12-19","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -11",",,0","  -56",",,0",,,,,"  -50",",,0",,,,,,,,,,
"USC00205450","1995-12-20","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -33",",,0"," -106",",,0",,,,,"  -44",",,0",,,,,,,,,,
"USC00205450","1995-12-21","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   38",",,0","   25",",,0",,,"  -44",",,0"," -111",",,0",,,,,"  -72",",,0",,,,,,,,,,
"USC00205450","1995-12-22","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -17",",,0"," -144",",,0",,,,,"  -28",",,0",,,,,,,,,,
"USC00205450","1995-12-23","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -22",",,0","  -44",",,0",,,,,"  -28",",,0",,,,,,,,,,
"USC00205450","1995-12-24","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -17",",,0","  -50",",,0",,,,,"  -44",",,0",,,,,,,,,,
"USC00205450","1995-12-25","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   38",",,0","   25",",,0",,,"  -17",",,0","  -50",",,0",,,,,"  -22",",,0",,,,,,,,,,
"USC00205450","1995-12-26","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -28",",,0"," -106",",,0",,,,,"  -78",",,0",,,,,,,,,,
"USC00205450","1995-12-27","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -50",",,0"," -150",",,0",,,,,"  -56",",,0",,,,,,,,,,
"USC00205450","1995-12-28","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"  -28",",,0"," -100",",,0",,,,,"  -44",",,0",,,,,,,,,,
"USC00205450","1995-12-29","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"    6",",,0"," -111",",,0",,,,,"  -33",",,0",,,,,,,,,,
"USC00205450","1995-12-30","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,,"    6",",,0"," -111",",,0",,,,,"  -17",",,0",,,,,,,,,,
"USC00205450","1995-12-31","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","T,,0",,,"   28",",,0","  -33",",,0",,,,,"   17",",,0",,,,,,,,,,
"USC00205450","1996-01-01","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"   17",",,0","    0",",,0",,,,,"    6",",,0",,,,,,,,,,
"USC00205450","1996-01-02","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"    6",",,0","  -67",",,0",,,,,"  -61",",,0",,,,,,,,,,
"USC00205450","1996-01-03","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  114",",,0","   76",",,0",,,"  -61",",,0"," -122",",,0",,,,," -117",",,0",,,,,,,,,,
"USC00205450","1996-01-04","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"  -94",",,0"," -211",",,0",,,,," -100",",,0",,,,,,,,,,
"USC00205450","1996-01-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"  -61",",,0"," -217",",,0",,,,,"  -94",",,0",,,,,,,,,,
"USC00205450","1996-01-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"  -67",",,0"," -161",",,0",,,,,"  -83",",,0",,,,,,,,,,
"USC00205450","1996-01-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"  -72",",,0"," -100",",,0",,,,,"  -89",",,0",,,,,,,,,,
"USC00205450","1996-01-08","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"  -50",",,0"," -161",",,0",,,,,"  -56",",,0",,,,,,,,,,
"USC00205450","1996-01-09","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","  152",",,0","  102",",,0",,,"  -39",",,0","  -94",",,0",,,,,"  -44",",,0",,,,,,,,,,
"USC00205450","1996-01-10","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"  -28",",,0"," -139",",,0",,,,," -106",",,0",,,,,,,,,,
"USC00205450","1996-01-11","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -83",",,0"," -211",",,0",,,,,"  -89",",,0",,,,,,,,,,
"USC00205450","1996-01-12","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   76",",,0","   51",",,0",,,"  -33",",,0"," -100",",,0",,,,,"  -39",",,0",,,,,,,,,,
"USC00205450","1996-01-13","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"   11",",,0","  -44",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1996-01-14","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"   72",",,0","  -33",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00205450","1996-01-15","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"   28",",,0"," -111",",,0",,,,,"  -72",",,0",,,,,,,,,,
"USC00205450","1996-01-16","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0",,,"   22",",,0"," -117",",,0",,,,,"   17",",I,0",,,,,,,,,,
"USC00205450","1996-01-17","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0",,,"   78",",,0","   28",",I,0",,,,,"   67",",,0","    1",",,0",,,,,,,,
"USC00205450","1996-01-18","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0",,,"  161",",,0","   50",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00205450","1996-01-19","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"  156",",,0"," -117",",,0",,,,," -100",",,0",,,,,,,,,,
"USC00205450","1996-01-20","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"  -61",",,0"," -128",",,0",,,,,"  -78",",,0",,,,,,,,,,
"USC00205450","1996-01-21","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"  -17",",,0"," -106",",,0",,,,,"  -28",",,0",,,,,,,,,,
"USC00205450","1996-01-22","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"   50",",,0","  -78",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00205450","1996-01-23","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0",,,"   39",",,0","    0",",,0",,,,,"    6",",,0",,,,,,,,,,
"USC00205450","1996-01-24","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"   44",",,0","  -50",",,0",,,,,"  -44",",,0",,,,,,,,,,
"USC00205450","1996-01-25","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"  -39",",,0"," -100",",,0",,,,,"  -44",",,0",,,,,,,,,,
"USC00205450","1996-01-26","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"   50",",,0","  -50",",,0",,,,,"   33",",,0",,,,,,,,,,
"USC00205450","1996-01-27","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0","    0","P,,0","   78",",,0","  -72",",,0",,,,,"  -56",",,0",,,,,,,,,,
"USC00205450","1996-01-28","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0","    0","P,,0","  -44",",,0"," -100",",,0",,,,,"  -50",",,0",,,,,,,,,,
"USC00205450","1996-01-29","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   38",",,0","   25",",,0",,,"   33",",,0","  -67",",,0",,,,,"  -61",",,0",,,,,,,,,,
"USC00205450","1996-01-30","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"  -61",",,0"," -117",",,0",,,,," -106",",,0",,,,,,,,,,
"USC00205450","1996-01-31","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,," -100",",,0"," -178",",,0",,,,," -144",",,0",,,,,,,,,,
"USC00205450","1996-02-01","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,," -100",",,0"," -183",",,0",,,,," -117",",,0",,,,,,,,,,
"USC00205450","1996-02-02","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,," -122",",,0"," -194",",,0",,,,," -167",",,0",,,,,,,,,,
"USC00205450","1996-02-03","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,," -139",",,0"," -222",",,0",,,,," -156",",,0",,,,,,,,,,
"USC00205450","1996-02-04","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0",,," -117",",,0"," -217",",,0",,,,," -144",",,0",,,,,,,,,,
"USC00205450","1996-02-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -61",",,0"," -183",",,0",,,,,"  -83",",,0",,,,,,,,,,
"USC00205450","1996-02-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"  -33",",,0"," -178",",,0",,,,,"  -39",",,0",,,,,,,,,,
"USC00205450","1996-02-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0",,,"   33",",,0","  -56",",,0",,,,,"   28",",,0",,,,,,,,,,
"USC00205450","1996-02-08","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0",,,"   61",",,0","   -6",",,0",,,,,"   39",",,0",,,,,,,,,,
"USC00205450","1996-02-09","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"   78",",,0","    0",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00205450","1996-02-10","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  122",",,0","  -17",",,0",,,,,"  106",",I,0",,,,,,,,,,
"USC00205450","1996-02-11","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0","    0","T,,0","   89",",I,0","  -39",",,0",,,,,"  -33",",,0",,,,,,,,,,
"USC00205450","1996-02-12","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0","    0","P,,0","  -39",",,0"," -100",",,0",,,,,"  -67",",,0",,,,,,,,,,
"USC00205450","1996-02-13","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0","    0","P,,0","  -17",",,0","  -28",",I,0",,,,,"  -22",",,0",,,,,,,,,,
"USC00205450","1996-02-14","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   76",",,0","   51",",,0",,,"  -11",",,0","  -39",",,0",,,,,"  -28",",,0",,,,,,,,,,
"USC00205450","1996-02-15","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -56",",I,0"," -211",",,0",,,,,"  -61",",,0",,,,,,,,,,
"USC00205450","1996-02-16","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -44",",,0"," -178",",,0",,,,,"  -61",",,0",,,,,,,,,,
"USC00205450","1996-02-17","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -33",",,0"," -139",",,0",,,,,"  -50",",,0",,,,,,,,,,
"USC00205450","1996-02-18","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US",,,"    0","T,,0",,,"  -44",",,0"," -189",",,0",,,,,"  -78",",,0",,,,,,,,,,
"USC00205450","1996-02-19","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","T,,0",,,"   28",",,0","  -83",",,0",,,,,"   22",",,0",,,,,,,,,,
"USC00205450","1996-02-20","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"   78",",,0","   17",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00205450","1996-02-21","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0",,,"   72",",,0","   17",",,0",,,,,"   22",",,0","    1",",,0",,,,,,,,
"USC00205450","1996-02-22","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   22",",,0","  -11",",,0",,,,,"   11",",,0","    1",",,0",,,,,,,,
"USC00205450","1996-02-23","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","   61",",,0","  -11",",,0",,,,,"   56",",,0","    1",",,0",,,,,,,,
"USC00205450","1996-02-24","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  111",",,0"," -200",",S,0",,,,,"   94",",,0",,,,,,,,,,
"USC00205450","1996-02-25","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  111",",,0","  -22",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00205450","1996-02-26","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","   89",",,0","   22",",,0",,,,,"   44",",,0",,,,,,,,,,
"USC00205450","1996-02-27","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","T,,0","    0","P,,0","    0","P,,0","  128",",,0","   17",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00205450","1996-02-28","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","T,,0","    0","P,,0","  128",",,0","  -67",",,0",,,,,"  -61",",,0",,,,,,,,,,
"USC00205450","1996-02-29","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0","P,,0","    0","P,,0","    0","P,,0","  -50",",,0"," -222",",,0",,,,,"  -61",",,0",,,,,,,,,,
"USC00205450","1996-03-01","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0","    0","P,,0","    6",",,0","  -94",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1996-03-02","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0","    0","T,,0","    6",",,0","  -56",",,0",,,,,"  -50",",,0",,,,,,,,,,
"USC00205450","1996-03-03","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0","    0","T,,0","  -50",",,0"," -167",",,0",,,,,"  -72",",,0",,,,,,,,,,
"USC00205450","1996-03-04","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0","    0","P,,0","    0",",,0"," -228",",,0",,,,,"   -6",",,0",,,,,,,,,,
"USC00205450","1996-03-05","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","   76",",,0","   51",",,0",,,"    0",",,0","  -33",",,0",,,,,"  -17",",,0",,,,,,,,,,
"USC00205450","1996-03-06","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"  -17",",,0","  -78",",,0",,,,,"  -72",",,0",,,,,,,,,,
"USC00205450","1996-03-07","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"  -72",",,0"," -144",",,0",,,,," -106",",,0",,,,,,,,,,
"USC00205450","1996-03-08","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"  -89",",,0"," -172",",,0",,,,," -106",",,0",,,,,,,,,,
"USC00205450","1996-03-09","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","T,,0",,,"  -44",",,0"," -178",",,0",,,,,"  -56",",,0",,,,,,,,,,
"USC00205450","1996-03-10","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"    0",",,0"," -156",",,0",,,,,"  -11",",,0",,,,,,,,,,
"USC00205450","1996-03-11","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"   56",",,0","  -72",",,0",,,,,"   22",",,0",,,,,,,,,,
"USC00205450","1996-03-12","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0",,,"   89",",,0","  -44",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00205450","1996-03-13","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0","    0",",,0","  128",",,0","  -28",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00205450","1996-03-14","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0","    0","P,,0","  183",",,0","  -22",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00205450","1996-03-15","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0","    0","P,,0","  150",",,0","  -11",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00205450","1996-03-16","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0","    0","P,,0","   89",",,0","  -50",",,0",,,,,"   17",",,0",,,,,,,,,,
"USC00205450","1996-03-17","42.06639","-83.61861","204.2","MILAN 4 ESE, MI US","    0",",,0","    0","P,,0","    0","P,,0","   94",",,0","  -56",",,0",,,,,"   50",",,0",,,,,,,,,,
