"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00202308","2004-06-30","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  144",",I,0",,,,,"  150",",,0,0800",,,,
"USC00202308","2004-07-01","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  156",",,0",,,,,"  156",",,0,0800",,,,
"USC00202308","2004-07-02","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  156",",,0",,,,,"  161",",,0,0800",,,,
"USC00202308","2004-07-03","41.9552","-83.6488","201.2","DUNDEE, MI US","   10",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  167",",,0",,,,,"  167",",I,0,0800",,,,
"USC00202308","2004-07-04","41.9552","-83.6488","201.2","DUNDEE, MI US","   66",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  200",",I,0",,,,,"  261",",,0,0800",,,,
"USC00202308","2004-07-05","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  161",",,0",,,,,"  239",",,0,0800",,,,
"USC00202308","2004-07-06","41.9552","-83.6488","201.2","DUNDEE, MI US","   36",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  161",",,0",,,,,"  161",",,0,0800",,,,
"USC00202308","2004-07-07","41.9552","-83.6488","201.2","DUNDEE, MI US","   33",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  156",",,0",,,,,"  200",",,0,0800",,,,
"USC00202308","2004-07-08","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  217",",,0","  122",",,0",,,,,"  161",",,0,0800",,,,
"USC00202308","2004-07-09","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  133",",,0",,,,,"  133",",I,0,0800",,,,
"USC00202308","2004-07-10","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  189",",I,0",,,,,"  189",",I,0,0800",,,,
"USC00202308","2004-07-11","41.9552","-83.6488","201.2","DUNDEE, MI US","   41",",,0,0800","    0","P,,0,","    0","P,,0,","  306",",,0","  206",",I,0",,,,,"  256",",,0,0800",,,,
"USC00202308","2004-07-12","41.9552","-83.6488","201.2","DUNDEE, MI US","  107",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  200",",,0",,,,,"  206",",,0,0800",,,,
"USC00202308","2004-07-13","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  306",",,0","  194",",,0",,,,,"  206",",,0,0800",,,,
"USC00202308","2004-07-14","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  161",",,0",,,,,"  194",",,0,0800",,,,
"USC00202308","2004-07-15","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  128",",,0",,,,,"  167",",,0,0800",,,,
"USC00202308","2004-07-16","41.9552","-83.6488","201.2","DUNDEE, MI US","   33",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  144",",,0",,,,,"  150",",I,0,0800",,,,
"USC00202308","2004-07-17","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  167",",I,0",,,,,"  200",",,0,0800",,,,
"USC00202308","2004-07-18","41.9552","-83.6488","201.2","DUNDEE, MI US","   94",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  150",",,0",,,,,"  211",",,0,0800",,,,
"USC00202308","2004-07-19","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  150",",,0",,,,,"  156",",I,0,0800",,,,
"USC00202308","2004-07-20","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  183",",I,0",,,,,"  183",",I,0,0800",,,,
"USC00202308","2004-07-21","41.9552","-83.6488","201.2","DUNDEE, MI US","   79",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  206",",I,0",,,,,"  217",",,0,0800",,,,
"USC00202308","2004-07-22","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  328",",,0","  178",",,0",,,,,"  211",",,0,0800",,,,
"USC00202308","2004-07-23","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  250",",,0","  111",",,0",,,,,"  178",",,0,0800",,,,
"USC00202308","2004-07-24","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","  122",",,0",,,,,"  122",",I,0,0800",,,,
"USC00202308","2004-07-25","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","  150",",I,0",,,,,"  161",",,0,0800",,,,
"USC00202308","2004-07-26","41.9552","-83.6488","201.2","DUNDEE, MI US","  218",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","  150",",,0",,,,,"  167",",,0,0800",,,,
"USC00202308","2004-07-27","41.9552","-83.6488","201.2","DUNDEE, MI US","  351",",,0,0800","    0","P,,0,","    0","P,,0,","  189",",,0","  133",",,0",,,,,"  150",",,0,0800",,,,
"USC00202308","2004-07-28","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  144",",,0",,,,,"  144",",I,0,0800",,,,
"USC00202308","2004-07-29","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  156",",I,0",,,,,"  156",",I,0,0800",,,,
"USC00202308","2004-07-30","41.9552","-83.6488","201.2","DUNDEE, MI US","   48",",,0,0800","    0","P,,0,","    0","P,,0,","  244",",,0","  183",",I,0",,,,,"  183",",,0,0800",,,,
"USC00202308","2004-07-31","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  144",",,0",,,,,"  206",",,0,0800",,,,
"USC00202308","2004-08-01","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  144",",,0",,,,,"  206",",,0,0800",,,,
"USC00202308","2004-08-02","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  156",",,0",,,,,"  183",",,0,0800",,,,
"USC00202308","2004-08-03","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  306",",,0","  183",",,0",,,,,"  211",",,0,0800",,,,
"USC00202308","2004-08-04","41.9552","-83.6488","201.2","DUNDEE, MI US","   58",",,0,0800","    0","P,,0,","    0","P,,0,","  306",",,0","  194",",,0",,,,,"  194",",,0,0800",,,,
"USC00202308","2004-08-05","41.9552","-83.6488","201.2","DUNDEE, MI US","   51",",,0,0800","    0","P,,0,","    0","P,,0,","  211",",,0","  144",",,0",,,,,"  150",",,0,0800",,,,
"USC00202308","2004-08-06","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","  100",",,0",,,,,"  106",",,0,0800",,,,
"USC00202308","2004-08-07","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  244",",,0","  106",",,0",,,,,"  133",",,0,0800",,,,
"USC00202308","2004-08-08","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  250",",,0","  133",",,0",,,,,"  183",",,0,0800",,,,
"USC00202308","2004-08-09","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  133",",,0",,,,,"  150",",,0,0800",,,,
"USC00202308","2004-08-10","41.9552","-83.6488","201.2","DUNDEE, MI US","   23",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  150",",,0",,,,,"  178",",,0,0800",,,,
"USC00202308","2004-08-11","41.9552","-83.6488","201.2","DUNDEE, MI US","    5",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","  139",",,0",,,,,"  139",",,0,0800",,,,
"USC00202308","2004-08-12","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  217",",,0","  100",",,0",,,,,"  106",",,0,0800",,,,
"USC00202308","2004-08-13","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  189",",,0","  106",",,0",,,,,"  133",",,0,0800",,,,
"USC00202308","2004-08-14","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  206",",,0","  133",",,0",,,,,"  144",",,0,0800",,,,
"USC00202308","2004-08-15","41.9552","-83.6488","201.2","DUNDEE, MI US","  150",",,0,0800","    0","P,,0,","    0","P,,0,","  222",",,0","  133",",,0",,,,,"  167",",,0,0800",,,,
"USC00202308","2004-08-16","41.9552","-83.6488","201.2","DUNDEE, MI US","   48",",,0,0800","    0","P,,0,","    0","P,,0,","  211",",,0","  106",",,0",,,,,"  106",",,0,0800",,,,
"USC00202308","2004-08-17","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  244",",,0","  106",",,0",,,,,"  133",",,0,0800",,,,
"USC00202308","2004-08-18","41.9552","-83.6488","201.2","DUNDEE, MI US","   66",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  133",",,0",,,,,"  156",",,0,0800",,,,
"USC00202308","2004-08-19","41.9552","-83.6488","201.2","DUNDEE, MI US","   10",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  156",",,0",,,,,"  183",",,0,0800",,,,
"USC00202308","2004-08-20","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  217",",,0","  133",",,0",,,,,"  144",",,0,0800",,,,
"USC00202308","2004-08-21","41.9552","-83.6488","201.2","DUNDEE, MI US","   28",",,0,0800","    0","P,,0,","    0","P,,0,","  178",",,0","  117",",,0",,,,,"  128",",,0,0800",,,,
"USC00202308","2004-08-22","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  222",",,0","  106",",,0",,,,,"  161",",,0,0800",,,,
"USC00202308","2004-08-23","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  156",",,0",,,,,"  161",",,0,0800",,,,
"USC00202308","2004-08-24","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  139",",,0",,,,,"  150",",,0,0800",,,,
"USC00202308","2004-08-25","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  150",",,0",,,,,"  222",",,0,0800",,,,
"USC00202308","2004-08-26","41.9552","-83.6488","201.2","DUNDEE, MI US","  165",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  206",",,0",,,,,"  228",",,0,0800",,,,
"USC00202308","2004-08-27","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  228",",,0",,,,,"  233",",,0,0800",,,,
"USC00202308","2004-08-28","41.9552","-83.6488","201.2","DUNDEE, MI US","   38",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  211",",,0",,,,,"  217",",,0,0800",,,,
"USC00202308","2004-08-29","41.9552","-83.6488","201.2","DUNDEE, MI US","  521",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  161",",,0",,,,,"  167",",,0,0800",,,,
"USC00202308","2004-08-30","41.9552","-83.6488","201.2","DUNDEE, MI US","   15",",,0,0800","    0","P,,0,","    0","P,,0,","  206",",,0","  156",",,0",,,,,"  161",",,0,0800",,,,
"USC00202308","2004-08-31","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  250",",,0","  122",",,0",,,,,"  122",",,0,0800",,,,
"USC00202308","2004-09-01","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  122",",,0",,,,,"  139",",,0,0800",,,,
"USC00202308","2004-09-02","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  139",",,0",,,,,"  150",",,0,0800",,,,
"USC00202308","2004-09-03","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  150",",,0",,,,,"  172",",,0,0800",,,,
"USC00202308","2004-09-04","41.9552","-83.6488","201.2","DUNDEE, MI US","  201",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  172",",,0",,,,,"  183",",,0,0800",,,,
"USC00202308","2004-09-05","41.9552","-83.6488","201.2","DUNDEE, MI US","    5",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  172",",,0",,,,,"  178",",,0,0800",,,,
"USC00202308","2004-09-06","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  178",",,0",,,,,"  250",",,0,0800",,,,
"USC00202308","2004-09-07","41.9552","-83.6488","201.2","DUNDEE, MI US","  213",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  172",",,0",,,,,"  178",",,0,0800",,,,
"USC00202308","2004-09-08","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  156",",,0",,,,,"  156",",,0,0800",,,,
"USC00202308","2004-09-09","41.9552","-83.6488","201.2","DUNDEE, MI US","    5",",,0,0800","    0","P,,0,","    0","P,,0,","  211",",,0","  156",",,0",,,,,"  172",",,0,0800",,,,
"USC00202308","2004-09-10","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","  111",",,0",,,,,"  111",",,0,0800",,,,
"USC00202308","2004-09-11","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  111",",,0",,,,,"  117",",I,0,0800",,,,
"USC00202308","2004-09-12","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  128",",I,0",,,,,"  217",",,0,0800",,,,
"USC00202308","2004-09-13","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  139",",,0",,,,,"  139",",,0,0800",,,,
"USC00202308","2004-09-14","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  139",",,0",,,,,"  172",",,0,0800",,,,
"USC00202308","2004-09-15","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  172",",,0",,,,,"  189",",,0,0800",,,,
"USC00202308","2004-09-16","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  183",",,0",,,,,"  211",",,0,0800",,,,
"USC00202308","2004-09-17","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  128",",,0",,,,,"  133",",,0,0800",,,,
"USC00202308","2004-09-18","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  194",",,0","   83",",,0",,,,,"  144",",,0,0800",,,,
"USC00202308","2004-09-19","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  228",",,0","   78",",,0",,,,,"  150",",,0,0800",,,,
"USC00202308","2004-09-20","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  222",",,0","   83",",,0",,,,,"   83",",,0,0800",,,,
"USC00202308","2004-09-21","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","   83",",,0",,,,,"   94",",,0,0800",,,,
"USC00202308","2004-09-22","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","   89",",,0",,,,,"  100",",,0,0800",,,,
"USC00202308","2004-09-23","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  100",",,0",,,,,"  111",",,0,0800",,,,
"USC00202308","2004-09-24","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  111",",,0",,,,,"  144",",,0,0800",,,,
"USC00202308","2004-09-25","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  144",",,0",,,,,"  156",",,0,0800",,,,
"USC00202308","2004-09-26","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  194",",,0","  150",",,0",,,,,"  150",",,0,0800",,,,
"USC00202308","2004-09-27","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","   83",",,0",,,,,"   83",",,0,0800",,,,
"USC00202308","2004-09-28","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  244",",,0","   78",",,0",,,,,"   94",",,0,0800",,,,
"USC00202308","2004-09-29","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  178",",,0","   94",",,0",,,,,"  111",",,0,0800",,,,
"USC00202308","2004-09-30","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  194",",,0","   44",",,0",,,,,"   50",",,0,0800",,,,
"USC00202308","2004-10-01","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","   50",",,0",,,,,"   56",",,0,0800",,,,
"USC00202308","2004-10-02","41.9552","-83.6488","201.2","DUNDEE, MI US","   33",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","   56",",,0",,,,,"  150",",,0,0800",,,,
"USC00202308","2004-10-03","41.9552","-83.6488","201.2","DUNDEE, MI US","    5",",,0,0800","    0","P,,0,","    0","P,,0,","  167",",,0","   17",",,0",,,,,"   61",",,0,0800",,,,
"USC00202308","2004-10-04","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  183",",,0","   61",",,0",,,,,"   89",",,0,0800",,,,
"USC00202308","2004-10-05","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  144",",,0","    0",",,0",,,,,"    0",",,0,0800",,,,
"USC00202308","2004-10-06","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  150",",,0","    0",",,0",,,,,"   22",",I,0,0800",,,,
"USC00202308","2004-10-07","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","   33",",I,0",,,,,"   67",",,0,0800",,,,
"USC00202308","2004-10-08","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  244",",,0","   61",",,0",,,,,"   89",",,0,0800",,,,
"USC00202308","2004-10-09","41.9552","-83.6488","201.2","DUNDEE, MI US","   36",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","   83",",,0",,,,,"  128",",,0,0800",,,,
"USC00202308","2004-10-10","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  211",",,0","   33",",,0",,,,,"  111",",,0,0800",,,,
"USC00202308","2004-10-11","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  183",",,0","   33",",,0",,,,,"   39",",,0,0800",,,,
"USC00202308","2004-10-12","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  178",",,0","   28",",,0",,,,,"   44",",,0,0800",,,,
"USC00202308","2004-10-13","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  172",",,0","   44",",,0",,,,,"   89",",,0,0800",,,,
"USC00202308","2004-10-14","41.9552","-83.6488","201.2","DUNDEE, MI US","   53",",,0,0800","    0","P,,0,","    0","P,,0,","  139",",,0","   83",",,0",,,,,"   89",",,0,0800",,,,
"USC00202308","2004-10-15","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  183",",,0","   83",",,0",,,,,"  106",",,0,0800",,,,
"USC00202308","2004-10-16","41.9552","-83.6488","201.2","DUNDEE, MI US","  175",",,0,0800","    0","P,,0,","    0","P,,0,","  106",",,0","   61",",,0",,,,,"   67",",,0,0800",,,,
"USC00202308","2004-10-17","41.9552","-83.6488","201.2","DUNDEE, MI US","    3",",,0,0800","    0","P,,0,","    0","P,,0,","  100",",,0","   50",",,0",,,,,"   50",",,0,0800",,,,
"USC00202308","2004-10-18","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  100",",,0","   22",",,0",,,,,"   22",",,0,0800",,,,
"USC00202308","2004-10-19","41.9552","-83.6488","201.2","DUNDEE, MI US","    5",",,0,0800","    0","P,,0,","    0","P,,0,","   89",",,0","   17",",,0",,,,,"   67",",,0,0800",,,,
"USC00202308","2004-10-20","41.9552","-83.6488","201.2","DUNDEE, MI US","    8",",,0,0800","    0","P,,0,","    0","P,,0,","   89",",,0","   67",",,0",,,,,"   83",",,0,0800",,,,
"USC00202308","2004-10-21","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  144",",,0","   83",",,0",,,,,"   94",",,0,0800",,,,
"USC00202308","2004-10-22","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  122",",,0","   94",",,0",,,,,"  100",",,0,0800",,,,
"USC00202308","2004-10-23","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  128",",,0","   78",",,0",,,,,"   94",",,0,0800",,,,
"USC00202308","2004-10-24","41.9552","-83.6488","201.2","DUNDEE, MI US","   61",",,0,0800","    0","P,,0,","    0","P,,0,","  161",",,0","   94",",,0",,,,,"   94",",,0,0800",,,,
"USC00202308","2004-10-25","41.9552","-83.6488","201.2","DUNDEE, MI US","    3",",,0,0800","    0","P,,0,","    0","P,,0,","  133",",,0","   44",",,0",,,,,"   44",",,0,0800",,,,
"USC00202308","2004-10-26","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  200",",,0","   39",",,0",,,,,"   56",",,0,0800",,,,
"USC00202308","2004-10-27","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  178",",,0","   50",",,0",,,,,"  122",",,0,0800",,,,
"USC00202308","2004-10-28","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  194",",,0","   94",",,0",,,,,"  106",",,0,0800",,,,
"USC00202308","2004-10-29","41.9552","-83.6488","201.2","DUNDEE, MI US","   30",",,0,0800","    0","P,,0,","    0","P,,0,","  178",",,0","  106",",,0",,,,,"  122",",,0,0800",,,,
"USC00202308","2004-10-30","41.9552","-83.6488","201.2","DUNDEE, MI US","   97",",,0,0800","    0","P,,0,","    0","P,,0,","  211",",,0","  122",",,0",,,,,"  189",",,0,0800",,,,
"USC00202308","2004-10-31","41.9552","-83.6488","201.2","DUNDEE, MI US","   10",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","  106",",,0",,,,,"  106",",,0,0800",,,,
"USC00202308","2004-11-01","41.9552","-83.6488","201.2","DUNDEE, MI US","    0","T,,0,0800","    0","P,,0,","    0","P,,0,","  133",",,0","   39",",,0",,,,,"   39",",,0,0800",,,,
"USC00202308","2004-11-02","41.9552","-83.6488","201.2","DUNDEE, MI US","   58",",,0,0800","    0","P,,0,","    0","P,,0,","  122",",,0","   39",",,0",,,,,"  117",",,0,0800",,,,
"USC00202308","2004-11-03","41.9552","-83.6488","201.2","DUNDEE, MI US","    5",",,0,0800","    0","P,,0,","    0","P,,0,","  111",",,0","   28",",,0",,,,,"   56",",,0,0800",,,,
"USC00202308","2004-11-04","41.9552","-83.6488","201.2","DUNDEE, MI US","  145",",,0,0800","    0","P,,0,","    0","P,,0,","  111",",,0","   56",",,0",,,,,"   78",",,0,0800",,,,
"USC00202308","2004-11-05","41.9552","-83.6488","201.2","DUNDEE, MI US","   56",",,0,0800","    0","P,,0,","    0","P,,0,","   89",",,0","   22",",,0",,,,,"   22",",,0,0800",,,,
"USC00202308","2004-11-06","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  111",",,0","   22",",,0",,,,,"   39",",,0,0800",,,,
"USC00202308","2004-11-07","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  172",",,0","   39",",,0",,,,,"   78",",,0,0800",,,,
"USC00202308","2004-11-08","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  167",",,0","  -11",",,0",,,,,"  -11",",,0,0800",,,,
"USC00202308","2004-11-09","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","   78",",,0","  -44",",,0",,,,,"  -44",",,0,0800",,,,
"USC00202308","2004-11-10","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","   50",",,0","  -44",",,0",,,,,"   28",",,0,0800",,,,
"USC00202308","2004-11-11","41.9552","-83.6488","201.2","DUNDEE, MI US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  167",",,0","   28",",,0",,,,,"   61",",,0,0800",,,,
