"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00205563","2007-08-10","41.9069","-83.4158","178.6","MONROE, MI US","  193",",,0,0900","    0","P,,0,","    0","P,,0,","  283",",,0","  200",",,0",,,,,,,"  217",",,0,0900",,,,,,,,
"USC00205563","2007-08-11","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  278",",,0","  183",",,0",,,,,,,"  200",",,0,0900",,,,,,,,
"USC00205563","2007-08-12","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  289",",,0","  183",",,0",,,,,,,"  194",",,0,0900",,,,,,,,
"USC00205563","2007-08-13","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  311",",,0","  172",",,0",,,,,,,"  183",",,0,0900",,,,,,,,
"USC00205563","2007-08-14","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  283",",,0","  172",",,0",,,,,,,"  183",",,0,0900",,,,,,,,
"USC00205563","2007-08-15","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  283",",,0","  172",",,0",,,,,,,"  217",",,0,0900",,,,,,,,
"USC00205563","2007-08-16","41.9069","-83.4158","178.6","MONROE, MI US","    8",",,0,0900","    0","P,,0,","    0","P,,0,","  250",",,0","  206",",,0",,,,,,,"  222",",,0,0900",,,,,,,,
"USC00205563","2007-08-17","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  300",",,0","  161",",,0",,,,,,,"  183",",,0,0900",,,,,,,,
"USC00205563","2007-08-18","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  278",",,0","  117",",,0",,,,,,,"  133",",I,0,0900",,,,,,,,
"USC00205563","2007-08-19","41.9069","-83.4158","178.6","MONROE, MI US","  206",",,0,0900","    0","P,,0,","    0","P,,0,","  211",",,0","  144",",I,0",,,,,,,"  167",",,0,0900",,,,,,,,
"USC00205563","2007-08-20","41.9069","-83.4158","178.6","MONROE, MI US","  345",",,0,0900","    0","P,,0,","    0","P,,0,","  194",",,0","  156",",,0",,,,,,,"  183",",,0,0900",,,,,,,,
"USC00205563","2007-08-21","41.9069","-83.4158","178.6","MONROE, MI US","  241",",,0,0900","    0","P,,0,","    0","P,,0,","  194",",,0","  167",",,0",,,,,,,"  178",",,0,0900",,,,,,,,
"USC00205563","2007-08-22","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  233",",,0","  167",",,0",,,,,,,"  228",",,0,0900",,,,,,,,
"USC00205563","2007-08-23","41.9069","-83.4158","178.6","MONROE, MI US","  229",",,0,0900","    0","P,,0,","    0","P,,0,","  306",",,0","  206",",,0",,,,,,,"  211",",,0,0900",,,,,,,,
"USC00205563","2007-08-24","41.9069","-83.4158","178.6","MONROE, MI US","  132",",,0,0900","    0","P,,0,","    0","P,,0,","  322",",,0","  200",",,0",,,,,,,"  211",",,0,0900",,,,,,,,
"USC00205563","2007-08-25","41.9069","-83.4158","178.6","MONROE, MI US","  244",",,0,0900","    0","P,,0,","    0","P,,0,","  322",",,0","  200",",,0",,,,,,,"  222",",,0,0900",,,,,,,,
"USC00205563","2007-08-26","41.9069","-83.4158","178.6","MONROE, MI US","   13",",,0,0900","    0","P,,0,","    0","P,,0,","  267",",,0","  167",",,0",,,,,,,"  189",",,0,0900",,,,,,,,
"USC00205563","2007-08-27","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  256",",,0","  156",",,0",,,,,,,"  194",",,0,0900",,,,,,,,
"USC00205563","2007-08-28","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  250",",,0","  189",",,0",,,,,,,"  217",",,0,0900",,,,,,,,
"USC00205563","2007-08-29","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  294",",,0","  194",",,0",,,,,,,"  222",",,0,0900",,,,,,,,
"USC00205563","2007-08-30","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  328",",,0","  200",",,0",,,,,,,"  200",",,0,0900",,,,,,,,
"USC00205563","2007-08-31","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  261",",,0","  122",",,0",,,,,,,"  167",",,0,0900",,,,,,,,
"USC00205563","2007-09-01","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  239",",,0","  144",",,0",,,,,,,"  161",",,0,0900",,,,,,,,
"USC00205563","2007-09-02","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  244",",,0","  133",",,0",,,,,,,"  156",",,0,0900",,,,,,,,
"USC00205563","2007-09-03","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  261",",,0","  150",",,0",,,,,,,"  178",",,0,0900",,,,,,,,
"USC00205563","2007-09-04","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  311",",,0","  172",",,0",,,,,,,"  194",",,0,0900",,,,,,,,
"USC00205563","2007-09-05","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  272",",,0","  189",",,0",,,,,,,"  200",",,0,0900",,,,,,,,
"USC00205563","2007-09-06","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  311",",,0","  161",",,0",,,,,,,"  228",",,0,0900",,,,,,,,
"USC00205563","2007-09-07","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  311",",,0","  228",",,0",,,,,,,"  244",",,0,0900",,,,,,,,
"USC00205563","2007-09-08","41.9069","-83.4158","178.6","MONROE, MI US","   76",",,0,0900","    0","P,,0,","    0","P,,0,","  283",",,0","  189",",,0",,,,,,,"  194",",,0,0900",,,,,,,,
"USC00205563","2007-09-09","41.9069","-83.4158","178.6","MONROE, MI US","  218",",,0,0900","    0","P,,0,","    0","P,,0,","  256",",,0","  167",",,0",,,,,,,"  194",",,0,0900",,,,,,,,
"USC00205563","2007-09-10","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  278",",,0","  172",",,0",,,,,,,"  183",",,0,0900",,,,,,,,
"USC00205563","2007-09-11","41.9069","-83.4158","178.6","MONROE, MI US","   30",",,0,0900","    0","P,,0,","    0","P,,0,","  228",",,0","  144",",,0",,,,,,,"  156",",,0,0900",,,,,,,,
"USC00205563","2007-09-12","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  217",",,0","   94",",,0",,,,,,,"  106",",,0,0900",,,,,,,,
"USC00205563","2007-09-13","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  189",",,0","   94",",,0",,,,,,,"  133",",,0,0900",,,,,,,,
"USC00205563","2007-09-14","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  222",",,0","  133",",,0",,,,,,,"  156",",,0,0900",,,,,,,,
"USC00205563","2007-09-15","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  239",",,0","   56",",,0",,,,,,,"   72",",,0,0900",,,,,,,,
"USC00205563","2007-09-16","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  167",",,0","   50",",,0",,,,,,,"   72",",,0,0900",,,,,,,,
"USC00205563","2007-09-17","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  189",",,0","   56",",,0",,,,,,,"  133",",,0,0900",,,,,,,,
"USC00205563","2007-09-18","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  200",",,0","   56",",,0",,,,,,,"  144",",,0,0900",,,,,,,,
"USC00205563","2007-09-19","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  239",",,0","  133",",,0",,,,,,,"  178",",,0,0900",,,,,,,,
"USC00205563","2007-09-20","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  306",",,0","  167",",,0",,,,,,,"  178",",,0,0900",,,,,,,,
"USC00205563","2007-09-21","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  256",",,0","  156",",,0",,,,,,,"  161",",,0,0900",,,,,,,,
"USC00205563","2007-09-22","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  294",",,0","  156",",,0",,,,,,,"  200",",,0,0900",,,,,,,,
"USC00205563","2007-09-23","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  267",",,0","  111",",,0",,,,,,,"  117",",,0,0900",,,,,,,,
"USC00205563","2007-09-24","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  222",",,0","  111",",,0",,,,,,,"  161",",,0,0900",,,,,,,,
"USC00205563","2007-09-25","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  272",",,0","  156",",,0",,,,,,,"  228",",,0,0900",,,,,,,,
"USC00205563","2007-09-26","41.9069","-83.4158","178.6","MONROE, MI US","  109",",,0,0900","    0","P,,0,","    0","P,,0,","  311",",,0","  194",",,0",,,,,,,"  200",",,0,0900",,,,,,,,
"USC00205563","2007-09-27","41.9069","-83.4158","178.6","MONROE, MI US","  229",",,0,0900","    0","P,,0,","    0","P,,0,","  222",",,0","  156",",,0",,,,,,,"  161",",,0,0900",,,,,,,,
"USC00205563","2007-09-28","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  228",",,0","  111",",,0",,,,,,,"  122",",,0,0900",,,,,,,,
"USC00205563","2007-09-29","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  239",",,0","  100",",,0",,,,,,,"  117",",,0,0900",,,,,,,,
"USC00205563","2007-09-30","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  233",",,0","  117",",,0",,,,,,,"  150",",,0,0900",,,,,,,,
"USC00205563","2007-10-01","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  239",",,0","  144",",,0",,,,,,,"  178",",,0,0900",,,,,,,,
"USC00205563","2007-10-02","41.9069","-83.4158","178.6","MONROE, MI US","  216",",,0,0900","    0","P,,0,","    0","P,,0,","  200",",,0","  150",",,0",,,,,,,"  167",",,0,0900",,,,,,,,
"USC00205563","2007-10-03","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  233",",,0","  161",",,0",,,,,,,"  189",",,0,0900",,,,,,,,
"USC00205563","2007-10-04","41.9069","-83.4158","178.6","MONROE, MI US","   20",",,0,0900","    0","P,,0,","    0","P,,0,","  256",",,0","  128",",,0",,,,,,,"  139",",,0,0900",,,,,,,,
"USC00205563","2007-10-05","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  239",",,0","  133",",,0",,,,,,,"  194",",,0,0900",,,,,,,,
"USC00205563","2007-10-06","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  283",",,0","  189",",,0",,,,,,,"  194",",,0,0900",,,,,,,,
"USC00205563","2007-10-07","41.9069","-83.4158","178.6","MONROE, MI US","   20",",,0,0900","    0","P,,0,","    0","P,,0,","  311",",,0","  172",",,0",,,,,,,"  194",",,0,0900",,,,,,,,
"USC00205563","2007-10-08","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  317",",,0","  194",",,0",,,,,,,"  206",",,0,0900",,,,,,,,
"USC00205563","2007-10-09","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  322",",,0","  156",",,0",,,,,,,"  156",",,0,0900",,,,,,,,
"USC00205563","2007-10-10","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  239",",,0","   89",",,0",,,,,,,"   94",",,0,0900",,,,,,,,
"USC00205563","2007-10-11","41.9069","-83.4158","178.6","MONROE, MI US","    3",",,0,0900","    0","P,,0,","    0","P,,0,","  133",",,0","   72",",,0",,,,,,,"   83",",,0,0900",,,,,,,,
"USC00205563","2007-10-12","41.9069","-83.4158","178.6","MONROE, MI US","   36",",,0,0900","    0","P,,0,","    0","P,,0,","  167",",,0","   39",",,0",,,,,,,"   39",",,0,0900",,,,,,,,
"USC00205563","2007-10-13","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  117",",,0","   33",",,0",,,,,,,"   39",",,0,0900",,,,,,,,
"USC00205563","2007-10-14","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  150",",,0","   33",",,0",,,,,,,"   67",",,0,0900",,,,,,,,
"USC00205563","2007-10-15","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  150",",,0","   61",",,0",,,,,,,"  150",",,0,0900",,,,,,,,
"USC00205563","2007-10-16","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  183",",,0","  150",",,0",,,,,,,"  167",",,0,0900",,,,,,,,
"USC00205563","2007-10-17","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  189",",,0","  144",",,0",,,,,,,"  156",",,0,0900",,,,,,,,
"USC00205563","2007-10-18","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  228",",,0","  156",",,0",,,,,,,"  183",",,0,0900",,,,,,,,
"USC00205563","2007-10-19","41.9069","-83.4158","178.6","MONROE, MI US","   25",",,0,0900","    0","P,,0,","    0","P,,0,","  239",",,0","  178",",,0",,,,,,,"  183",",,0,0900",,,,,,,,
"USC00205563","2007-10-20","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  206",",,0","  111",",,0",,,,,,,"  117",",,0,0900",,,,,,,,
"USC00205563","2007-10-21","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  211",",,0","  106",",,0",,,,,,,"  150",",,0,0900",,,,,,,,
"USC00205563","2007-10-22","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  267",",,0","  128",",,0",,,,,,,"  133",",,0,0900",,,,,,,,
"USC00205563","2007-10-23","41.9069","-83.4158","178.6","MONROE, MI US","  206",",,0,0900","    0","P,,0,","    0","P,,0,","  239",",,0","   83",",,0",,,,,,,"   89",",,0,0900",,,,,,,,
"USC00205563","2007-10-24","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  111",",,0","   56",",,0",,,,,,,"   94",",,0,0900",,,,,,,,
"USC00205563","2007-10-25","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  139",",,0","   39",",,0",,,,,,,"   50",",,0,0900",,,,,,,,
"USC00205563","2007-10-26","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  150",",,0","   33",",,0",,,,,,,"  133",",,0,0900",,,,,,,,
"USC00205563","2007-10-27","41.9069","-83.4158","178.6","MONROE, MI US","   25",",,0,0900","    0","P,,0,","    0","P,,0,","  156",",,0","  106",",,0",,,,,,,"  111",",,0,0900",,,,,,,,
"USC00205563","2007-10-28","41.9069","-83.4158","178.6","MONROE, MI US","    5",",,0,0900","    0","P,,0,","    0","P,,0,","  144",",,0","   17",",,0",,,,,,,"   28",",,0,0900",,,,,,,,
"USC00205563","2007-10-29","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  144",",,0","   11",",,0",,,,,,,"   33",",,0,0900",,,,,,,,
"USC00205563","2007-10-30","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  150",",,0","   22",",,0",,,,,,,"   39",",,0,0900",,,,,,,,
"USC00205563","2007-10-31","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  183",",,0","   33",",,0",,,,,,,"   83",",,0,0900",,,,,,,,
"USC00205563","2007-11-01","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  189",",,0","   33",",,0",,,,,,,"   39",",,0,0900",,,,,,,,
"USC00205563","2007-11-02","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  128",",,0","    6",",,0",,,,,,,"   22",",,0,0900",,,,,,,,
"USC00205563","2007-11-03","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  128",",,0","   11",",,0",,,,,,,"   44",",,0,0900",,,,,,,,
"USC00205563","2007-11-04","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  156",",,0","   11",",,0",,,,,,,"   33",",,0,0900",,,,,,,,
"USC00205563","2007-11-05","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  122",",,0","   28",",,0",,,,,,,"   72",",,0,0900",,,,,,,,
"USC00205563","2007-11-06","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  144",",,0","   17",",,0",,,,,,,"   28",",,0,0900",,,,,,,,
"USC00205563","2007-11-07","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   61",",,0","    6",",,0",,,,,,,"   17",",,0,0900",,,,,,,,
"USC00205563","2007-11-08","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   50",",,0","   11",",,0",,,,,,,"   22",",,0,0900",,,,,,,,
"USC00205563","2007-11-09","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   61",",,0","   17",",,0",,,,,,,"   50",",,0,0900",,,,,,,,
"USC00205563","2007-11-10","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  111",",,0","   22",",,0",,,,,,,"   44",",,0,0900",,,,,,,,
"USC00205563","2007-11-11","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   89",",,0","   33",",,0",,,,,,,"   56",",,0,0900",,,,,,,,
"USC00205563","2007-11-12","41.9069","-83.4158","178.6","MONROE, MI US","   25",",,0,0900","    0","P,,0,","    0","P,,0,","  111",",,0","   44",",,0",,,,,,,"  100",",,0,0900",,,,,,,,
"USC00205563","2007-11-13","41.9069","-83.4158","178.6","MONROE, MI US","    8",",,0,0900","    0","P,,0,","    0","P,,0,","  172",",,0","   33",",,0",,,,,,,"   44",",,0,0900",,,,,,,,
"USC00205563","2007-11-14","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  150",",,0","   33",",,0",,,,,,,"  139",",,0,0900",,,,,,,,
"USC00205563","2007-11-15","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  167",",,0","   33",",,0",,,,,,,"   39",",,0,0900",,,,,,,,
"USC00205563","2007-11-16","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   78",",,0","    6",",,0",,,,,,,"   17",",,0,0900",,,,,,,,
"USC00205563","2007-11-17","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   44",",,0","   11",",,0",,,,,,,"   28",",,0,0900",,,,,,,,
"USC00205563","2007-11-18","41.9069","-83.4158","178.6","MONROE, MI US","   43",",,0,0900","    0","P,,0,","    0","P,,0,","   56",",,0","   17",",,0",,,,,,,"   28",",,0,0900",,,,,,,,
"USC00205563","2007-11-19","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   67",",,0","   -6",",,0",,,,,,,"   39",",,0,0900",,,,,,,,
"USC00205563","2007-11-20","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","  156",",,0","   39",",,0",,,,,,,"  139",",,0,0900",,,,,,,,
"USC00205563","2007-11-21","41.9069","-83.4158","178.6","MONROE, MI US","    5",",,0,0900","    0","P,,0,","    0","P,,0,","  150",",,0","   56",",,0",,,,,,,"  144",",,0,0900",,,,,,,,
"USC00205563","2007-11-22","41.9069","-83.4158","178.6","MONROE, MI US","  381",",,0,0900","    0","P,,0,","    0","P,,0,","  144",",,0","   11",",,0",,,,,,,"   22",",,0,0900",,,,,,,,
"USC00205563","2007-11-23","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   39",",,0","  -44",",,0",,,,,,,"  -39",",,0,0900",,,,,,,,
"USC00205563","2007-11-24","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   33",",,0","  -44",",,0",,,,,,,"  -28",",,0,0900",,,,,,,,
"USC00205563","2007-11-25","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   33",",,0","  -33",",,0",,,,,,,"  -22",",,0,0900",,,,,,,,
"USC00205563","2007-11-26","41.9069","-83.4158","178.6","MONROE, MI US","   30",",,0,0900","    0","P,,0,","    0","P,,0,","   56",",,0","  -33",",,0",,,,,,,"   17",",,0,0900",,,,,,,,
"USC00205563","2007-11-27","41.9069","-83.4158","178.6","MONROE, MI US","  122",",,0,0900","    0","P,,0,","    0","P,,0,","   28",",,0","  -39",",,0",,,,,,,"   17",",,0,0900",,,,,,,,
"USC00205563","2007-11-28","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   56",",,0","  -67",",,0",,,,,,,"  -11",",,0,0900",,,,,,,,
"USC00205563","2007-11-29","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   83",",,0","  -22",",,0",,,,,,,"    0",",,0,0900",,,,,,,,
"USC00205563","2007-11-30","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","    0",",,0","  -22",",,0",,,,,,,"   -6",",,0,0900",,,,,,,,
"USC00205563","2007-12-01","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   61",",,0","  -83",",,0",,,,,,,"  -72",",,0,0900",,,,,,,,
"USC00205563","2007-12-02","41.9069","-83.4158","178.6","MONROE, MI US","   71",",,0,0900","    3",",,0,","    0","P,,0,","   17",",,0"," -100",",,0",,,,,,,"   17",",,0,0900",,,,,,,,
"USC00205563","2007-12-03","41.9069","-83.4158","178.6","MONROE, MI US","   86",",,0,0900","    0","P,,0,","    0","P,,0,","  122",",,0","  -17",",,0",,,,,,,"   11",",,0,0900",,,,,,,,
"USC00205563","2007-12-04","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","    0","P,,0,","   22",",,0","  -67",",,0",,,,,,,"  -39",",,0,0900",,,,,,,,
"USC00205563","2007-12-05","41.9069","-83.4158","178.6","MONROE, MI US","   23",",,0,0900","   25",",,0,","   25",",,0,","  -17",",,0","  -56",",,0",,,,,,,"  -50",",,0,0900",,,,,,,,
"USC00205563","2007-12-06","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,","   25",",,0,","   -6",",,0"," -111",",,0",,,,,,," -100",",,0,0900",,,,,,,,
"USC00205563","2007-12-07","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,",,,"  -11",",,0"," -106",",,0",,,,,,,"  -28",",,0,0900",,,,,,,,
"USC00205563","2007-12-08","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,",,,"    6",",,0","  -33",",,0",,,,,,,"  -28",",,0,0900",,,,,,,,
"USC00205563","2007-12-09","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,",,,"   22",",,0","  -33",",,0",,,,,,,"  -22",",,0,0900",,,,,,,,
"USC00205563","2007-12-10","41.9069","-83.4158","178.6","MONROE, MI US","   56",",,0,0900","    0","P,,0,",,,"   -6",",,0","  -28",",,0",,,,,,,"  -17",",,0,0900",,,,,,,,
"USC00205563","2007-12-11","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,",,,"   11",",,0","  -22",",,0",,,,,,,"   11",",,0,0900",,,,,,,,
"USC00205563","2007-12-12","41.9069","-83.4158","178.6","MONROE, MI US","  300",",,0,0900","    0","P,,0,",,,"   28",",,0","    0",",,0",,,,,,,"   11",",,0,0900",,,,,,,,
"USC00205563","2007-12-13","41.9069","-83.4158","178.6","MONROE, MI US","    5",",,0,0900","    0","P,,0,",,,"   39",",,0","  -17",",,0",,,,,,,"    6",",,0,0900",,,,,,,,
"USC00205563","2007-12-14","41.9069","-83.4158","178.6","MONROE, MI US","   10",",,0,0900","    0","P,,0,",,,"   28",",,0","   -6",",,0",,,,,,,"   11",",,0,0900",,,,,,,,
"USC00205563","2007-12-15","41.9069","-83.4158","178.6","MONROE, MI US","    0",",,0,0900","    0","P,,0,",,,"   11",",,0","  -39",",,0",,,,,,,"  -22",",,0,0900",,,,,,,,
"USC00205563","2007-12-16","41.9069","-83.4158","178.6","MONROE, MI US","  140",",,0,0900","  127",",,0,","  127",",,0,","    0",",,0","  -50",",,0",,,,,,,"  -33",",,0,0900",,,,,,,,
"USC00205563","2007-12-17","41.9069","-83.4158","178.6","MONROE, MI US","   64",",,0,0900","   76",",,0,","  152",",,0,","  -22",",,0","  -61",",,0",,,,,,,"  -50",",,0,0900",,,,,,,,
