"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00203712","2001-05-23","42.4344","-83.9858","271.3","HELL, MI US","    3",",,0,0800","    0","P,,0","    0","P,,0","  178",",,0","   72",",,0",,,,,,,,,"   94",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-05-24","42.4344","-83.9858","271.3","HELL, MI US","   33",",,0,0800","    0","P,,0","    0","P,,0","  172",",,0","   94",",,0",,,,,,,,,"  117",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-05-25","42.4344","-83.9858","271.3","HELL, MI US","   43",",,0,0800","    0","P,,0","    0","P,,0","  156",",,0","   61",",,0",,,,,,,,,"   83",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-05-26","42.4344","-83.9858","271.3","HELL, MI US","   25",",,0,0800","    0","P,,0","    0","P,,0","  183",",,0","   61",",,0",,,,,,,,,"   78",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-05-27","42.4344","-83.9858","271.3","HELL, MI US","  124",",,0,0800","    0","P,,0","    0","P,,0","  156",",,0","   78",",,0",,,,,,,,,"  100",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-05-28","42.4344","-83.9858","271.3","HELL, MI US","  104",",,0,0800","    0","P,,0","    0","P,,0","  122",",,0","   94",",,0",,,,,,,,,"  100",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-05-29","42.4344","-83.9858","271.3","HELL, MI US","   25",",,0,0800","    0","P,,0","    0","P,,0","  206",",,0","   89",",,0",,,,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-05-30","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  178",",,0","   28",",,0",,,,,,,,,"   61",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-05-31","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  178",",,0","   28",",,0",,,,,,,,,"   72",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-01","42.4344","-83.9858","271.3","HELL, MI US","   20",",,0,0800","    0","P,,0","    0","P,,0","  194",",,0","   72",",,0",,,,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-02","42.4344","-83.9858","271.3","HELL, MI US","  173",",,0,0800","    0","P,,0","    0","P,,0","  156",",,0","   94",",,0",,,,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-03","42.4344","-83.9858","271.3","HELL, MI US","   41",",,0,0800","    0","P,,0","    0","P,,0","  161",",,0","   78",",,0",,,,,,,,,"   83",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-04","42.4344","-83.9858","271.3","HELL, MI US","    3",",,0,0800","    0","P,,0","    0","P,,0","  150",",,0","   72",",,0",,,,,,,,,"   89",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-05","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  178",",,0","   61",",,0",,,,,,,,,"  100",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-06","42.4344","-83.9858","271.3","HELL, MI US","   10",",,0,0800","    0","P,,0","    0","P,,0","  178",",,0","  100",",,0",,,,,,,,,"  117",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-07","42.4344","-83.9858","271.3","HELL, MI US","   13",",,0,0800","    0","P,,0","    0","P,,0","  156",",,0","  117",",,0",,,,,,,,,"  122",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-08","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  222",",,0","   67",",,0",,,,,,,,,"  111",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-09","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  244",",,0","   89",",,0",,,,,,,,,"  117",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-10","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  122",",,0",,,,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-11","42.4344","-83.9858","271.3","HELL, MI US","   13",",,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  172",",,0",,,,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-12","42.4344","-83.9858","271.3","HELL, MI US","   23",",,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  172",",,0",,,,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-13","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  161",",,0",,,,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-14","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  161",",,0",,,,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-15","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  189",",,0",,,,,,,,,"  256",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-16","42.4344","-83.9858","271.3","HELL, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-06-17","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  144",",,0",,,,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-18","42.4344","-83.9858","271.3","HELL, MI US","  152",",,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  144",",,0",,,,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-19","42.4344","-83.9858","271.3","HELL, MI US","   33",",,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  144",",,0",,,,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-20","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  239",",,0","  144",",,0",,,,,,,,,"  161",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-21","42.4344","-83.9858","271.3","HELL, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-06-22","42.4344","-83.9858","271.3","HELL, MI US","  229",",,0,0800","    0","P,,0","    0","P,,0","  194",",,0","  122",",,0",,,,,,,,,"  133",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-23","42.4344","-83.9858","271.3","HELL, MI US","   25",",,0,0800","    0","P,,0","    0","P,,0","  233",",,0","  128",",,0",,,,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-24","42.4344","-83.9858","271.3","HELL, MI US","   30",",,0,0800","    0","P,,0","    0","P,,0","  222",",,0","  128",",,0",,,,,,,,,"  161",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-25","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  117",",,0",,,,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-26","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  122",",,0",,,,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-27","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  156",",,0",,,,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-28","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  167",",,0",,,,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-29","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  300",",,0","  161",",,0",,,,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-06-30","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  183",",,0",,,,,,,,,"  256",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-01","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  183",",,0",,,,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-02","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  217",",,0","   44",",,0",,,,,,,,,"   61",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-03","42.4344","-83.9858","271.3","HELL, MI US","   13",",,0,0800","    0","P,,0","    0","P,,0","  217",",,0","   44",",,0",,,,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-04","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  233",",,0","  139",",,0",,,,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-05","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","  128",",,0",,,,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-06","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","   56",",,0",,,,,,,,,"  100",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-07","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","   56",",,0",,,,,,,,,"  161",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-08","42.4344","-83.9858","271.3","HELL, MI US","   15",",,0,0800","    0","P,,0","    0","P,,0","  278",",,0",,,,,,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-09","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  161",",,0",,,,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-10","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  183",",,0",,,,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-11","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  117",",,0",,,,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-12","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  250",",,0","  100",",,0",,,,,,,,,"  117",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-13","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","   89",",,0",,,,,,,,,"  111",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-14","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  256",",,0","   94",",,0",,,,,,,,,"  106",",I,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-15","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  117",",I,0",,,,,,,,,"  228",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-16","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  156",",,0",,,,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-17","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  161",",,0",,,,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-18","42.4344","-83.9858","271.3","HELL, MI US","   30",",,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  167",",,0",,,,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-19","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  172",",,0",,,,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-20","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  311",",,0","  178",",,0",,,,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-21","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  189",",,0",,,,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-22","42.4344","-83.9858","271.3","HELL, MI US","   13",",,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  189",",,0",,,,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-23","42.4344","-83.9858","271.3","HELL, MI US","    3",",,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  206",",,0",,,,,,,,,"  233",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-24","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  328",",,0","  200",",,0",,,,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-25","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  183",",,0",,,,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-26","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-07-27","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  261",",,0","   89",",,0",,,,,,,,,"  117",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-28","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  117",",,0",,,,,,,,,"  211",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-29","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  172",",,0",,,,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-30","42.4344","-83.9858","271.3","HELL, MI US","  348",",,0,0800","    0","P,,0","    0","P,,0","  306",",,0","  150",",,0",,,,,,,,,"  150",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-07-31","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  150",",,0",,,,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-01","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0",,,"  311",",,0","  150",",,0",,,,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-02","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  150",",,0",,,,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-03","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  150",",,0",,,,,,,,,"  217",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-04","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-08-05","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-08-06","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  322",",,0","  144",",,0",,,,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-07","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  344",",,0","  194",",,0",,,,,,,,,"  222",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-08","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  367",",,0","  222",",,0",,,,,,,,,"  239",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-09","42.4344","-83.9858","271.3","HELL, MI US","   33",",,0,0800","    0","P,,0","    0","P,,0","  333",",,0","  189",",,0",,,,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-10","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-08-11","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-08-12","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  128",",,0",,,,,,,,,"  194",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-13","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  150",",,0",,,,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-14","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  283",",,0","   94",",,0",,,,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-15","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-08-16","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","   89",",,0",,,,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-17","42.4344","-83.9858","271.3","HELL, MI US","  127",",,0,0800","    0","P,,0","    0","P,,0","  233",",,0","  144",",,0",,,,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-18","42.4344","-83.9858","271.3","HELL, MI US","    0",",,0,0800","    0","P,,0","    0","P,,0","  228",",,0","  139",",,0",,,,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-19","42.4344","-83.9858","271.3","HELL, MI US","  193",",,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  139",",,0",,,,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-20","42.4344","-83.9858","271.3","HELL, MI US","   64",",,0,0800","    0","P,,0","    0","P,,0","  228",",,0","  156",",,0",,,,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-21","42.4344","-83.9858","271.3","HELL, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-08-22","42.4344","-83.9858","271.3","HELL, MI US","   18",",,0,0800","    0","P,,0","    0","P,,0","  261",",,0","  106",",,0",,,,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-23","42.4344","-83.9858","271.3","HELL, MI US","  165",",,0,0800","    0","P,,0","    0","P,,0","  200",",,0","  167",",,0",,,,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-24","42.4344","-83.9858","271.3","HELL, MI US","    3",",,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  167",",,0",,,,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-25","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  161",",,0",,,,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-26","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  267",",,0","  189",",,0",,,,,,,,,"  206",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-27","42.4344","-83.9858","271.3","HELL, MI US","   51",",,0,0800","    0","P,,0","    0","P,,0","  256",",,0","  144",",,0",,,,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-28","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-08-29","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  111",",,0",,,,,,,,,"  117",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-30","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  283",",,0","  111",",,0",,,,,,,,,"  144",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-08-31","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  289",",,0","  144",",,0",,,,,,,,,"  189",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-01","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  289",",,0","   67",",,0",,,,,,,,,"   72",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-02","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  217",",,0","   72",",,0",,,,,,,,,"   89",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-03","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  244",",,0","   89",",,0",,,,,,,,,"  167",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-04","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  278",",,0","  150",",,0",,,,,,,,,"  156",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-05","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  228",",,0","   78",",,0",,,,,,,,,"   83",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-06","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-09-07","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","   83",",,0",,,,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-08","42.4344","-83.9858","271.3","HELL, MI US","   25",",,0,0800","    0","P,,0","    0","P,,0","  317",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-09-09","42.4344","-83.9858","271.3","HELL, MI US","   25",",,0,0800","    0","P,,0","    0","P,,0","  294",",,0","  194",",,0",,,,,,,,,"  200",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-10","42.4344","-83.9858","271.3","HELL, MI US","  168",",,0,0800","    0","P,,0","    0","P,,0","  244",",,0","  128",",,0",,,,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-11","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  233",",,0","   94",",,0",,,,,,,,,"  183",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-12","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  239",",,0","  100",",,0",,,,,,,,,"  100",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-13","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  272",",,0","  100",",,0",,,,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-14","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  150",",,0","   44",",,0",,,,,,,,,"   50",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-15","42.4344","-83.9858","271.3","HELL, MI US","   23",",,0,0800","    0","P,,0","    0","P,,0","  178",",,0","   56",",,0",,,,,,,,,"   67",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-16","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  183",",,0","   50",",,0",,,,,,,,,"   56",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-17","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  217",",,0","   56",",,0",,,,,,,,,"   67",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-18","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  228",",,0","   56",",,0",,,,,,,,,"  178",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-19","42.4344","-83.9858","271.3","HELL, MI US","   20",",,0,0800","    0","P,,0","    0","P,,0","  233",",,0","  139",",,0",,,,,,,,,"  172",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-20","42.4344","-83.9858","271.3","HELL, MI US","  305",",,0,0800","    0","P,,0","    0","P,,0","  189",",,0","  139",",,0",,,,,,,,,"  139",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-21","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-09-22","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","  206",",,0","   89",",,0",,,,,,,,,"  106",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-23","42.4344","-83.9858","271.3","HELL, MI US",,,"    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00203712","2001-09-24","42.4344","-83.9858","271.3","HELL, MI US","  102",",,0,0800","    0","P,,0","    0","P,,0","  222",",,0","   72",",,0",,,,,,,,,"   72",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-25","42.4344","-83.9858","271.3","HELL, MI US","   25",",,0,0800","    0","P,,0","    0","P,,0","  100",",,0","   44",",,0",,,,,,,,,"   44",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-26","42.4344","-83.9858","271.3","HELL, MI US","   64",",,0,0800","    0","P,,0","    0","P,,0","   61",",,0","   33",",,0",,,,,,,,,"   61",",,0,0800",,,,,,,,,,,,
"USC00203712","2001-09-27","42.4344","-83.9858","271.3","HELL, MI US","    0","P,,0,0800","    0","P,,0","    0","P,,0","   94",",,0","   33",",,0",,,,,,,,,"   72",",,0,0800",,,,,,,,,,,,
